Tree ID,Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2)
14353,7,2.1,6,28.3,97.6
14354,7,2.1,6,28.3,98.1
14355,6,1.8,6,28.3,69.5
14356,8,2.4,6,28.3,104.3
14357,8,2.4,6,28.3,88
14358,8,2.4,6,28.3,114.3
14359,3,0.9,1,0.8,1.6
14360,5,1.5,3,7.1,11.4
14361,11,3.3,6,28.3,73.8
14362,11,3.3,6,28.3,95.8
14363,11,3.3,4,12.6,36.2
14364,11,3.3,4,12.6,43.8
14365,5,1.5,3,7.1,13.1
14366,11,3.3,4,12.6,43.8
14367,11,3.3,4,12.6,36.2
14368,11,3.3,4,12.6,45.7
14369,11,3.3,4,12.6,37.8
14370,5,1.5,3,7.1,13.9
14371,11,3.3,4,12.6,37.3
14372,5,1.5,3,7.1,13.1
14373,5,1.5,3,7.1,13.1
14374,5,1.5,3,7.1,10.3
14375,5,1.5,3,7.1,11.7
14376,5,1.5,4,12.6,21.7
14377,5,1.5,4,12.6,27.2
14378,5,1.5,4,12.6,24.5
14379,5,1.5,4,12.6,16.7
14380,5,1.5,4,12.6,19.2
14381,5,1.5,4,12.6,22.3
14382,5,1.5,4,12.6,17.2
14383,5,1.5,4,12.6,22.3
14384,5,1.5,4,12.6,22.3
14385,5,1.5,4,12.6,21
14386,5,1.5,4,12.6,19.7
14387,7,2.1,6,28.3,83.9
14388,9,2.7,6,28.3,97
14389,10,3,1,0.8,5.5
14390,10,3,1,0.8,4.3
14391,10,3,1,0.8,4.3
14392,7,2.1,6,28.3,75.4
14393,5,1.5,4,12.6,17.8
14394,7,2.1,6,28.3,58
14395,7,2.1,6,28.3,58
14396,5,1.5,4,12.6,17.8
14397,7,2.1,6,28.3,71
14398,11,3.3,6,28.3,76.4
14399,11,3.3,9,63.6,300.8
14400,6,1.8,4,12.6,28.7
14401,8,2.4,7,38.5,78.9
14402,7,2.1,6,28.3,59.8
14403,4,1.2,3,7.1,11.9
14404,18,5.4,9,63.6,338.9
14405,8,2.4,7,38.5,118.5
14406,8,2.4,7,38.5,141.4
14407,5,1.5,2,3.1,8.6
14408,5,1.5,2,3.1,7.3
14409,9,2.7,4,12.6,41.9
14410,8,2.4,6,28.3,103.4
14411,8,2.4,6,28.3,97.1
14412,6,1.8,3,7.1,17.1
14413,6,1.8,3,7.1,11.9
14414,11,3.3,4,12.6,48.3
14415,16,4.8,6,28.3,122.6
14416,8,2.4,6,28.3,99.8
14417,5,1.5,1,0.8,2.8
14418,5,1.5,1,0.8,2.6
14419,5,1.5,6,28.3,43.7
14420,5,1.5,6,28.3,34.7
14421,5,1.5,6,28.3,32.3
14422,6,1.8,5,19.6,45.9
14423,6,1.8,5,19.6,44.5
14424,6,1.8,5,19.6,39.3
14425,6,1.8,5,19.6,44.5
14426,6,1.8,5,19.6,34.2
14427,12,3.6,5,19.6,52.1
14428,12,3.6,5,19.6,57.4
14429,12,3.6,5,19.6,57.4
14430,12,3.6,5,19.6,46.8
14431,12,3.6,5,19.6,52.6
14432,10,3,7,38.5,139.9
14433,10,3,7,38.5,120.2
14434,12,3.6,7,38.5,130.1
14435,12,3.6,7,38.5,129.6
14436,5,1.5,5,19.6,42.8
14437,5,1.5,5,19.6,40.2
14438,5,1.5,5,19.6,52.1
14439,8,2.4,5,19.6,57.3
14440,5,1.5,3,7.1,9.2
14441,5,1.5,3,7.1,12.1
14442,5,1.5,3,7.1,10.6
14443,6,1.8,3,7.1,11.4
14444,6,1.8,2,3.1,7.4
14445,6,1.8,2,3.1,7
14446,6,1.8,2,3.1,6.6
14447,6,1.8,2,3.1,7
14448,6,1.8,2,3.1,7.4
14449,6,1.8,2,3.1,6.2
14450,6,1.8,2,3.1,7.4
14451,6,1.8,2,3.1,7
14452,6,1.8,2,3.1,6.2
14453,6,1.8,2,3.1,6.2
14454,6,1.8,2,3.1,7.4
14455,6,1.8,2,3.1,6.6
14456,6,1.8,2,3.1,7
14457,6,1.8,2,3.1,6.6
14458,6,1.8,2,3.1,5.7
14459,6,1.8,2,3.1,5.7
14460,6,1.8,2,3.1,5.7
14461,6,1.8,2,3.1,6.3
14462,6,1.8,6,28.3,62.2
14463,6,1.8,6,28.3,62.2
14464,6,1.8,6,28.3,55.2
14465,6,1.8,6,28.3,59.1
14466,6,1.8,6,28.3,55.2
14467,6,1.8,6,28.3,59.1
14468,6,1.8,6,28.3,59.1
14469,6,1.8,6,28.3,66.8
14470,6,1.8,6,28.3,62.9
14471,5,1.5,6,28.3,59.6
14472,5,1.5,6,28.3,55.7
14473,5,1.5,3,7.1,12.7
14474,3,0.9,2,3.1,6.3
14475,6,1.8,4,12.6,24.5
14476,16,4.8,4,12.6,49.1
14477,6,1.8,4,12.6,21.5
14478,6,1.8,4,12.6,20
14479,6,1.8,4,12.6,26
14480,6,1.8,4,12.6,26
14481,6,1.8,4,12.6,24.2
14482,6,1.8,4,12.6,20
14483,5,1.5,4,12.6,15.4
14484,5,1.5,4,12.6,20.6
14485,5,1.5,4,12.6,25
14486,5,1.5,4,12.6,20.6
14487,6,1.8,10,78.5,283.9
14488,5,1.5,4,12.6,26.7
14489,5,1.5,4,12.6,15.8
14490,8,2.4,6,28.3,64.8
14491,5,1.5,4,12.6,16.5
14492,5,1.5,4,12.6,19.4
14493,5,1.5,4,12.6,16.4
14494,5,1.5,4,12.6,18.6
14495,5,1.5,4,12.6,22.4
14496,5,1.5,4,12.6,22.4
14497,5,1.5,4,12.6,22.4
14498,5,1.5,4,12.6,22.4
14499,5,1.5,4,12.6,22.4
14500,5,1.5,4,12.6,17.3
14501,5,1.5,4,12.6,21.2
14502,4,1.2,3,7.1,12.7
14503,4,1.2,3,7.1,16.5
14504,4,1.2,3,7.1,13.7
14505,4,1.2,3,7.1,13.7
14506,4,1.2,3,7.1,12.7
14507,4,1.2,3,7.1,14.6
14508,4,1.2,3,7.1,12.7
14509,4,1.2,3,7.1,12.7
14510,4,1.2,3,7.1,16.5
14511,4,1.2,3,7.1,15.6
14512,4,1.2,3,7.1,14.6
14513,4,1.2,3,7.1,16.5
14514,4,1.2,3,7.1,16.5
14515,3,0.9,1,0.8,2.2
14516,3,0.9,1,0.8,2
14517,3,0.9,1,0.8,2.2
14518,5,1.5,5,19.6,39.5
14519,5,1.5,5,19.6,32.3
14520,5,1.5,5,19.6,34.7
14521,5,1.5,5,19.6,37.1
14522,3,0.9,2,3.1,4.7
14523,3,0.9,2,3.1,5.4
14524,3,0.9,2,3.1,4.7
14525,11,3.3,4,12.6,39.1
14526,11,3.3,4,12.6,47.2
14527,11,3.3,4,12.6,47.2
14528,11,3.3,4,12.6,38.9
14529,11,3.3,4,12.6,51.7
14530,11,3.3,4,12.6,36.4
14531,11,3.3,4,12.6,44.4
14532,11,3.3,4,12.6,39.3
14533,11,3.3,4,12.6,46.3
14534,11,3.3,4,12.6,47.3
14535,11,3.3,4,12.6,43.2
14536,11,3.3,4,12.6,52
14537,11,3.3,4,12.6,46.3
14538,11,3.3,4,12.6,41
14539,11,3.3,4,12.6,38.3
14540,11,3.3,4,12.6,41.1
14541,11,3.3,4,12.6,49.7
14542,11,3.3,4,12.6,35.5
14543,11,3.3,4,12.6,35.5
14544,11,3.3,4,12.6,33.2
14545,11,3.3,4,12.6,30.9
14546,11,3.3,4,12.6,30.9
14547,11,3.3,4,12.6,33.2
14548,11,3.3,4,12.6,41.4
14549,11,3.3,4,12.6,41.4
14550,10,3,5,19.6,40.8
14551,15,4.5,5,19.6,54.2
14552,10,3,11,95,300.9
14553,16,4.8,8,50.3,220.4
14554,16,4.8,8,50.3,224
14555,16,4.8,8,50.3,181.8
14556,6,1.8,2,3.1,7.7
14557,4,1.2,5,19.6,39.4
14558,4,1.2,5,19.6,43.8
14559,4,1.2,5,19.6,36.2
14560,4,1.2,5,19.6,38.6
14561,4,1.2,5,19.6,41.3
14562,4,1.2,5,19.6,46.7
14563,4,1.2,5,19.6,46.7
14564,5,1.5,5,19.6,30.4
14565,5,1.5,5,19.6,22.5
14566,5,1.5,5,19.6,24.2
14567,5,1.5,5,19.6,29.3
14568,5,1.5,5,19.6,33.5
14569,4,1.2,3,7.1,8.8
14570,4,1.2,3,7.1,10
14571,4,1.2,3,7.1,10.6
14572,4,1.2,3,7.1,10.6
14573,4,1.2,3,7.1,10.6
14583,4,1.2,3,7.1,8.2
14584,4,1.2,3,7.1,11.9
14585,3,0.9,2,3.1,7.2
14586,3,0.9,2,3.1,6.2
14590,6,1.8,5,19.6,40.7
14591,5,1.5,5,19.6,47.6
14592,5,1.5,5,19.6,38.9
14593,5,1.5,5,19.6,43.5
14594,5,1.5,5,19.6,43.7
14595,5,1.5,5,19.6,35.3
14596,6,1.8,5,19.6,43.5
14598,5,1.5,5,19.6,34.4
14599,5,1.5,2,3.1,5.8
14600,5,1.5,5,19.6,50.1
14601,6,1.8,7,38.5,76.7
14602,5,1.5,3,7.1,13.8
14603,4,1.2,1,0.8,3
14604,4,1.2,1,0.8,3
14605,4,1.2,1,0.8,3
14607,5,1.5,4,12.6,24
14608,5,1.5,3,7.1,10
14609,5,1.5,3,7.1,16.2
14610,5,1.5,3,7.1,12.3
14611,9,2.7,10,78.5,264
14612,5,1.5,1,0.8,4.1
14613,5,1.5,3,7.1,10.9
14614,5,1.5,3,7.1,9
14615,5,1.5,3,7.1,10.9
14616,5,1.5,3,7.1,10.9
14617,5,1.5,3,7.1,10.9
14618,5,1.5,3,7.1,10.3
14619,5,1.5,3,7.1,10.9
14620,5,1.5,3,7.1,9.7
14621,5,1.5,3,7.1,14
14622,5,1.5,3,7.1,15.8
14623,5,1.5,3,7.1,11.5
14624,5,1.5,3,7.1,14.1
14625,5,1.5,3,7.1,11.5
14626,5,1.5,3,7.1,14.2
14627,5,1.5,3,7.1,15.2
14628,5,1.5,3,7.1,13.2
14629,5,1.5,3,7.1,17.6
14630,5,1.5,3,7.1,14.6
14631,5,1.5,3,7.1,15.6
14632,5,1.5,3,7.1,16
14633,5,1.5,3,7.1,16
14634,5,1.5,3,7.1,15.6
14635,7,2.1,5,19.6,62.2
14636,7,2.1,5,19.6,47.9
14637,7,2.1,5,19.6,58.6
14638,5,1.5,3,7.1,16.5
14639,5,1.5,3,7.1,16.5
14640,5,1.5,3,7.1,16.5
14641,5,1.5,3,7.1,16.5
14642,5,1.5,3,7.1,16.5
14645,10,3,4,12.6,28.5
14646,10,3,4,12.6,31.9
14647,10,3,4,12.6,33.4
14648,10,3,4,12.6,33.4
14649,10,3,4,12.6,33.4
14650,10,3,4,12.6,33.4
14651,10,3,4,12.6,33.4
14652,10,3,4,12.6,25.7
14653,10,3,4,12.6,33.4
14654,10,3,4,12.6,25.7
14655,10,3,4,12.6,27.7
14656,10,3,4,12.6,33.4
14657,17,5.1,9,63.6,222.3
14658,6,1.8,3,7.1,12.7
14659,6,1.8,3,7.1,12.7
14660,6,1.8,3,7.1,15.2
14661,6,1.8,3,7.1,16.2
14662,6,1.8,3,7.1,14.6
14663,6,1.8,3,7.1,11.3
14664,3,0.9,2,3.1,5
14665,3,0.9,2,3.1,6
14666,4,1.2,3,7.1,6.9
14667,4,1.2,3,7.1,9.4
14668,3,0.9,1,0.8,2.6
14669,3,0.9,1,0.8,2.6
14670,3,0.9,1,0.8,2.3
14671,3,0.9,1,0.8,2.3
14672,3,0.9,1,0.8,2.6
14673,4,1.2,3,7.1,10
14674,4,1.2,3,7.1,12.1
14675,4,1.2,3,7.1,12.1
14676,4,1.2,3,7.1,12.1
14677,4,1.2,3,7.1,12.1
14678,4,1.2,3,7.1,12.1
14679,4,1.2,3,7.1,11.4
14680,4,1.2,3,7.1,12.1
14681,4,1.2,3,7.1,12.1
14682,4,1.2,3,7.1,12.1
14683,4,1.2,3,7.1,12.1
14684,4,1.2,3,7.1,13.6
14685,4,1.2,3,7.1,9.4
14686,4,1.2,3,7.1,9.4
14687,4,1.2,3,7.1,9.4
14688,4,1.2,3,7.1,10.6
14689,4,1.2,3,7.1,10.6
14690,4,1.2,3,7.1,10.6
14691,11,3.3,3,7.1,22.9
14692,16,4.8,4,12.6,84.1
14693,9,2.7,7,38.5,111.9
14694,11,3.3,8,50.3,268
14695,26,7.8,16,201.1,638.7
14696,26,7.8,16,201.1,520.7
14697,26,7.8,16,201.1,583.8
14698,6,1.8,5,19.6,45.4
14699,21,6.3,16,201.1,577.1
14700,6,1.8,5,19.6,51.5
14701,8,2.4,6,28.3,97.2
14702,11,3.3,9,63.6,297
14703,9,2.7,8,50.3,204.2
14704,21,6.3,8,50.3,252.3
14705,9,2.7,8,50.3,172
14706,20,6,8,50.3,331.8
14707,20,6,14,153.9,477.2
14708,26,7.8,16,201.1,530.1
14709,16,4.8,5,19.6,83.3
14710,16,4.8,10,78.5,475.8
14711,23,6.9,9,63.6,370
14712,6,1.8,6,28.3,82.3
14713,16,4.8,9,63.6,327.6
14714,23,6.9,12,113.1,607.5
14715,21,6.3,10,78.5,474.7
14716,24,7.2,18,254.5,1088.2
14717,26,7.8,16,201.1,906.6
14718,23,6.9,7,38.5,227.5
14719,21,6.3,6,28.3,204.6
14720,10,3,7,38.5,114.4
14721,10,3,7,38.5,146.7
14722,10,3,7,38.5,188.5
14723,15,4.5,10,78.5,243.5
14724,19,5.7,6,28.3,167
14725,12,3.6,5,19.6,53
14726,18,5.4,2,3.1,25.3
14727,16,4.8,6,28.3,133.1
14728,14,4.2,5,19.6,62.4
14729,14,4.2,5,19.6,67.1
14730,16,4.8,5,19.6,90.2
14731,16,4.8,5,19.6,74.1
14732,10,3,6,28.3,122
14733,16,4.8,10,78.5,581
14734,16,4.8,12,113.1,600
14735,18,5.4,8,50.3,286.3
14736,20,6,9,63.6,479.2
14737,15,4.5,6,28.3,147
14738,8,2.4,3,7.1,19.8
14739,13,3.9,6,28.3,95.7
14740,16,4.8,6,28.3,98.5
14741,17,5.1,11,95,325.4
14742,10,3,4,12.6,38.1
14743,8,2.4,7,38.5,111.9
14744,21,6.3,12,113.1,574.5
14745,17,5.1,12,113.1,555.3
14746,19,5.7,8,50.3,255.6
14747,11,3.3,6,28.3,83.8
14748,21,6.3,9,63.6,451.3
14749,21,6.3,6,28.3,169.7
14750,12,3.6,5,19.6,48.3
14751,19,5.7,7,38.5,160.3
14752,8,2.4,4,12.6,35
14753,9,2.7,5,19.6,58
14754,10,3,5,19.6,50.7
14755,10,3,6,28.3,116
14756,12,3.6,6,28.3,108.4
14757,11,3.3,6,28.3,79.7
14758,12,3.6,6,28.3,119.1
14759,11,3.3,5,19.6,62.7
14760,12,3.6,5,19.6,74.1
14761,8,2.4,3,7.1,17.5
14762,18,5.4,10,78.5,518.7
14763,13,3.9,6,28.3,106.7
14764,13,3.9,6,28.3,99.8
14765,21,6.3,10,78.5,455.9
14766,27,8.1,15,176.7,783
14767,24,7.2,9,63.6,464.5
14768,6,1.8,5,19.6,43.1
14769,16,4.8,6,28.3,117.6
14770,14,4.2,6,28.3,136.5
14771,8,2.4,7,38.5,129.1
14772,9,2.7,7,38.5,126.9
14773,7,2.1,7,38.5,139.5
14774,17,5.1,2,3.1,24
14775,9,2.7,5,19.6,72.4
14776,6,1.8,5,19.6,50.5
14777,6,1.8,5,19.6,42.5
14778,6,1.8,5,19.6,40.1
14779,6,1.8,5,19.6,41.8
14780,13,3.9,6,28.3,101.1
14781,6,1.8,5,19.6,41.1
14782,21,6.3,10,78.5,500.5
14783,21,6.3,9,63.6,314.5
14784,8,2.4,4,12.6,33.7
14785,8,2.4,4,12.6,33.7
14786,21,6.3,9,63.6,354.4
14787,21,6.3,9,63.6,316.5
14788,8,2.4,4,12.6,33
14789,8,2.4,4,12.6,29.4
14790,7,2.1,4,12.6,33.5
14791,7,2.1,4,12.6,28.3
14792,9,2.7,4,12.6,39.9
14793,17,5.1,8,50.3,188.7
14794,14,4.2,11,95,395.3
14795,8,2.4,4,12.6,29.3
14796,14,4.2,8,50.3,226.7
14797,11,3.3,4,12.6,39.9
14798,24,7.2,18,254.5,892
14799,25,7.5,7,38.5,280.3
14800,17,5.1,7,38.5,166.1
14801,6,1.8,4,12.6,21.9
14802,18,5.4,9,63.6,251.7
14803,14,4.2,4,12.6,66.5
14804,19,5.7,5,19.6,104.9
14805,11,3.3,3,7.1,31
14806,11,3.3,3,7.1,27.9
14807,3,0.9,1,0.8,1.8
14808,3,0.9,1,0.8,2.4
14809,3,0.9,1,0.8,2.4
14810,3,0.9,1,0.8,1.8
14811,9,2.7,7,38.5,139.5
14812,9,2.7,7,38.5,175.2
14813,3,0.9,1,0.8,3.2
14814,3,0.9,1,0.8,3.2
14815,3,0.9,1,0.8,3.2
14816,3,0.9,1,0.8,2.7
14817,20,6,17,227,1023.5
14818,11,3.3,5,19.6,42.9
14819,11,3.3,5,19.6,55.7
14820,20,6,17,227,1003.1
14821,8,2.4,6,28.3,84
14822,12,3.6,10,78.5,313
14823,20,6,17,227,772.5
14824,11,3.3,10,78.5,267.2
14825,11,3.3,10,78.5,322.9
14826,9,2.7,8,50.3,188.4
14827,11,3.3,10,78.5,259.5
14828,26,7.8,18,254.5,1015.5
14829,9,2.7,8,50.3,188.4
14830,9,2.7,8,50.3,141.7
14831,7,2.1,6,28.3,87.8
14832,4,1.2,3,7.1,10
14833,4,1.2,3,7.1,11.6
14834,14,4.2,6,28.3,108.9
14835,10,3,6,28.3,87.3
14836,13,3.9,4,12.6,40.1
14837,18,5.4,10,78.5,403.3
14838,16,4.8,8,50.3,172.2
14839,15,4.5,8,50.3,286.3
14840,15,4.5,8,50.3,326.1
14841,16,4.8,8,50.3,336.8
14842,11,3.3,5,19.6,38
14843,11,3.3,7,38.5,98.6
14844,6,1.8,4,12.6,25.6
14845,9,2.7,4,12.6,36.8
14846,9,2.7,4,12.6,29
14847,7,2.1,4,12.6,24.8
14848,7,2.1,4,12.6,29.2
14849,9,2.7,4,12.6,30.1
14850,9,2.7,4,12.6,35.1
14851,23,6.9,8,50.3,404.4
14852,12,3.6,6,28.3,111.1
14853,10,3,10,78.5,340.6
14854,8,2.4,5,19.6,52.6
14855,25,7.5,10,78.5,674
14856,25,7.5,10,78.5,583.1
14857,10,3,6,28.3,93.5
14858,10,3,5,19.6,47.8
14859,8,2.4,3,7.1,17.3
14860,27,8.1,17,227,958.7
14861,7,2.1,3,7.1,15.7
14862,14,4.2,12,113.1,658.9
14863,6,1.8,5,19.6,40.8
14864,13,3.9,8,50.3,238.1
14865,4,1.2,4,12.6,16.2
14866,10,3,11,95,218.4
14867,9,2.7,7,38.5,76.4
14868,9,2.7,8,50.3,86.9
14869,9,2.7,8,50.3,89.5
14870,6,1.8,7,38.5,84.2
14871,9,2.7,4,12.6,41
14872,9,2.7,10,78.5,192.9
14873,4,1.2,1,0.8,3.2
14874,9,2.7,10,78.5,330.1
14875,4,1.2,3,7.1,9.1
14876,4,1.2,3,7.1,10.3
14877,4,1.2,3,7.1,10.3
14878,4,1.2,3,7.1,9.7
14879,9,2.7,8,50.3,217.2
14880,9,2.7,8,50.3,217.2
14881,6,1.8,5,19.6,36.5
14882,6,1.8,5,19.6,34
14883,6,1.8,5,19.6,45.1
14884,5,1.5,4,12.6,21.3
14885,5,1.5,4,12.6,20
14886,5,1.5,4,12.6,21.3
14887,5,1.5,4,12.6,22.6
14888,5,1.5,4,12.6,18.7
14889,5,1.5,4,12.6,21.3
14890,5,1.5,4,12.6,20
14891,5,1.5,4,12.6,20
14892,5,1.5,4,12.6,18.7
14893,5,1.5,4,12.6,21.3
14894,5,1.5,4,12.6,22.6
14895,5,1.5,4,12.6,21.3
14896,5,1.5,4,12.6,21.3
14897,5,1.5,4,12.6,21.3
14898,5,1.5,4,12.6,20
14899,5,1.5,4,12.6,20
14900,9,2.7,8,50.3,191.3
14901,11,3.3,7,38.5,116.9
14902,11,3.3,7,38.5,131.9
14903,11,3.3,7,38.5,124.3
14904,5,1.5,6,28.3,49.7
14905,5,1.5,6,28.3,46.7
14906,3,0.9,2,3.1,3.9
14907,5,1.5,6,28.3,67.5
14908,5,1.5,6,28.3,58.8
14909,5,1.5,6,28.3,65.7
14910,3,0.9,2,3.1,4.6
14911,3,0.9,2,3.1,4
14912,4,1.2,2,3.1,7.7
14913,5,1.5,5,19.6,36.2
14914,5,1.5,5,19.6,49.1
14915,5,1.5,5,19.6,49.1
14916,5,1.5,5,19.6,42.8
14917,5,1.5,5,19.6,51.1
14918,5,1.5,5,19.6,51.1
14919,5,1.5,5,19.6,42.2
14920,5,1.5,5,19.6,48.4
14921,5,1.5,5,19.6,50.4
14922,7,2.1,2,3.1,8
14923,7,2.1,2,3.1,8
14924,14,4.2,7,38.5,187.8
14925,14,4.2,7,38.5,177
14926,15,4.5,4,12.6,47.9
14927,21,6.3,10,78.5,349.9
14928,21,6.3,10,78.5,328.6
14929,21,6.3,10,78.5,349.9
14930,21,6.3,10,78.5,285.9
14931,21,6.3,10,78.5,328.6
14932,6,1.8,4,12.6,26.9
14933,6,1.8,4,12.6,22.3
14934,6,1.8,4,12.6,26.9
14935,6,1.8,4,12.6,31.2
14936,6,1.8,4,12.6,29.2
14937,6,1.8,4,12.6,24.2
14938,6,1.8,4,12.6,25.2
14939,9,2.7,6,28.3,56.5
14940,6,1.8,4,12.6,22.5
14941,6,1.8,4,12.6,26.1
14942,6,1.8,4,12.6,26.1
14943,6,1.8,4,12.6,23.8
14944,6,1.8,4,12.6,27.8
14945,8,2.4,4,12.6,27.5
14946,8,2.4,4,12.6,29.3
14947,8,2.4,4,12.6,27.5
14948,6,1.8,4,12.6,25.4
14949,6,1.8,4,12.6,28.7
14950,6,1.8,4,12.6,22.5
14951,8,2.4,4,12.6,23.9
14952,8,2.4,4,12.6,31.1
14953,6,1.8,4,12.6,33
14954,4,1.2,3,7.1,13.6
14955,4,1.2,3,7.1,12
14956,4,1.2,3,7.1,12
14957,8,2.4,4,12.6,27.3
14958,8,2.4,4,12.6,22.6
14959,16,4.8,8,50.3,285
14960,14,4.2,10,78.5,287.8
14961,10,3,11,95,344.6
14962,7,2.1,9,63.6,207.1
14963,14,4.2,12,113.1,671.6
14964,13,3.9,9,63.6,327.1
14968,10,3,6,28.3,96.2
14969,10,3,6,28.3,85.5
14970,15,4.5,9,63.6,411.7
14971,15,4.5,5,19.6,107.5
14972,10,3,9,63.6,265.7
14973,14,4.2,10,78.5,357.7
14974,6,1.8,3,7.1,12.2
14975,15,4.5,10,78.5,312.5
14976,15,4.5,6,28.3,90.4
14977,16,4.8,7,38.5,175.6
14978,17,5.1,12,113.1,431.7
14979,8,2.4,8,50.3,162
14980,6,1.8,5,19.6,53.5
14981,6,1.8,4,12.6,27.9
14982,4,1.2,6,28.3,77
14983,5,1.5,3,7.1,12.9
14984,5,1.5,3,7.1,9.6
14985,7,2.1,5,19.6,40.2
14986,7,2.1,5,19.6,48.4
14987,7,2.1,5,19.6,49.3
14988,7,2.1,10,78.5,383.2
14989,4,1.2,3,7.1,11.8
14990,5,1.5,6,28.3,77
14991,12,3.6,7,38.5,160.4
14992,21,6.3,11,95,429.8
14993,16,4.8,8,50.3,273.4
14994,22,6.6,11,95,543.5
14995,5,1.5,1,0.8,3
14996,21,6.3,14,153.9,358.5
14997,23,6.9,16,201.1,580.8
14998,23,6.9,16,201.1,726.6
14999,12,3.6,11,95,507.9
15000,14,4.2,11,95,343.8
15001,14,4.2,8,50.3,217.6
15002,8,2.4,2,3.1,9.7
15003,20,6,9,63.6,328.8
15004,20,6,11,95,419.9
15005,20,6,8,50.3,228.1
15006,18,5.4,6,28.3,118.9
15007,16,4.8,6,28.3,148.1
15008,16,4.8,8,50.3,246.5
15009,13,3.9,9,63.6,294.3
15010,15,4.5,9,63.6,380.5
15011,15,4.5,9,63.6,366.6
15012,5,1.5,8,50.3,99
15013,21,6.3,8,50.3,353
15014,17,5.1,12,113.1,542
15015,17,5.1,9,63.6,263.5
15016,11,3.3,8,50.3,172.8
15017,16,4.8,10,78.5,371
15018,6,1.8,8,50.3,135.9
15019,5,1.5,6,28.3,60.8
15020,5,1.5,6,28.3,60.8
15021,3,0.9,2,3.1,4.7
15022,3,0.9,2,3.1,5.1
15023,3,0.9,2,3.1,5.1
15024,3,0.9,2,3.1,5.4
15025,3,0.9,2,3.1,5.7
15026,3,0.9,2,3.1,7.3
15027,3,0.9,2,3.1,7.3
15028,3,0.9,2,3.1,6.5
15029,3,0.9,2,3.1,5.6
15030,3,0.9,2,3.1,6
15031,3,0.9,2,3.1,7.3
15032,3,0.9,2,3.1,5.6
15033,5,1.5,1,0.8,4
15034,5,1.5,1,0.8,3.3
15035,7,2.1,2,3.1,8.1
15036,6,1.8,2,3.1,6.4
15037,4,1.2,3,7.1,8.4
15038,6,1.8,2,3.1,7.2
15039,6,1.8,2,3.1,8.3
15040,6,1.8,3,7.1,11.8
15041,6,1.8,3,7.1,14.3
15042,6,1.8,1,0.8,4.4
15043,6,1.8,1,0.8,4.4
15044,6,1.8,1,0.8,3.6
15045,3,0.9,2,3.1,5.6
15046,4,1.2,5,19.6,35
15047,5,1.5,1,0.8,3.7
15048,5,1.5,1,0.8,3.6
15049,5,1.5,1,0.8,3.2
15050,11,3.3,6,28.3,127.1
15051,11,3.3,9,63.6,152.6
15052,8,2.4,13,132.7,297.7
15053,13,3.9,9,63.6,277.8
15054,5,1.5,3,7.1,12.8
15055,5,1.5,3,7.1,12.1
15056,5,1.5,3,7.1,12.8
15057,5,1.5,3,7.1,13.6
15058,9,2.7,6,28.3,78.1
15059,9,2.7,8,50.3,153.3
15060,8,2.4,7,38.5,86.9
15061,4,1.2,3,7.1,14
15062,4,1.2,3,7.1,11.6
15063,4,1.2,3,7.1,9.8
15064,3,0.9,1,0.8,3.1
15065,3,0.9,1,0.8,2.5
15066,12,3.6,3,7.1,22.7
15067,12,3.6,3,7.1,22
15068,12,3.6,3,7.1,18.2
15069,5,1.5,1,0.8,2.9
15070,7,2.1,4,12.6,23.2
15071,7,2.1,4,12.6,20.2
15072,7,2.1,4,12.6,23.2
15073,7,2.1,4,12.6,23.2
15074,7,2.1,4,12.6,20.1
15075,7,2.1,4,12.6,29
15076,13,3.9,6,28.3,70.7
15077,13,3.9,6,28.3,62.3
15078,12,3.6,6,28.3,95.1
15079,12,3.6,6,28.3,100.9
15080,6,1.8,2,3.1,8.6
15081,6,1.8,2,3.1,8.1
15082,6,1.8,2,3.1,7.6
15083,6,1.8,2,3.1,8.6
15084,6,1.8,2,3.1,8.6
15085,7,2.1,4,12.6,29
15086,7,2.1,4,12.6,22.4
15087,7,2.1,4,12.6,29
15088,19,5.7,11,95,394.8
15089,20,6,12,113.1,431.9
15090,25,7.5,15,176.7,513.1
15091,17,5.1,9,63.6,275.2
15092,18,5.4,7,38.5,176.9
15093,18,5.4,7,38.5,156.6
15094,18,5.4,7,38.5,156.6
15095,15,4.5,6,28.3,126.9
15096,15,4.5,6,28.3,134.6
15097,15,4.5,6,28.3,134.6
15098,15,4.5,6,28.3,139.2
15099,10,3,5,19.6,58.7
15100,10,3,5,19.6,55.8
15101,10,3,5,19.6,49
15102,12,3.6,6,28.3,86.8
15103,14,4.2,8,50.3,244.2
15104,13,3.9,8,50.3,202.7
15105,4,1.2,3,7.1,11.9
15106,15.5,4.6,8,50.3,231.1
15107,14,4.2,3,7.1,30.3
15108,17,5.1,6,28.3,101.8
15109,11,3.3,3,7.1,15.7
15110,23,6.9,8,50.3,240.3
15111,11,3.3,6,28.3,92.1
15112,25,7.5,4,12.6,111.4
15113,14,4.2,7,38.5,147.8
15114,12,3.6,7,38.5,134.4
15115,8,2.4,3,7.1,19.4
15116,10,3,5,19.6,48
15117,19,5.7,8,50.3,213.8
15118,15,4.5,4,12.6,43.2
15119,19,5.7,8,50.3,254.2
15120,15,4.5,7,38.5,165.3
15121,9,2.7,3,7.1,19.8
